state,date,fips,cases,deaths,party,change_cases,pct_change,state_pop,classification
AK,2020-05-01,2,362,7,rep,0,0,731545,Strong Republican
AK,2020-05-01,2,362,7,rep,0,0,731545,Strong Republican
AK,2020-06-05,2,565,8,rep,203,4.24,731545,Strong Republican
AK,2020-06-05,2,565,8,rep,203,4.24,731545,Strong Republican
AK,2020-06-03,2,516,8,rep,154,3.82,731545,Strong Republican
AK,2020-06-03,2,516,8,rep,154,3.82,731545,Strong Republican
AK,2020-06-04,2,542,8,rep,180,5.04,731545,Strong Republican
AK,2020-06-04,2,542,8,rep,180,5.04,731545,Strong Republican
AK,2020-05-02,2,363,7,rep,1,0.28,731545,Strong Republican
AK,2020-05-02,2,363,7,rep,1,0.28,731545,Strong Republican
AK,2020-06-06,2,579,8,rep,217,2.48,731545,Strong Republican
AK,2020-06-06,2,579,8,rep,217,2.48,731545,Strong Republican
AK,2020-06-07,2,588,8,rep,226,1.55,731545,Strong Republican
AK,2020-06-07,2,588,8,rep,226,1.55,731545,Strong Republican
AK,2020-06-08,2,607,8,rep,245,3.23,731545,Strong Republican
AK,2020-06-08,2,607,8,rep,245,3.23,731545,Strong Republican
AK,2020-05-05,2,369,7,rep,7,0.27,731545,Strong Republican
AK,2020-05-05,2,369,7,rep,7,0.27,731545,Strong Republican
AK,2020-05-06,2,370,8,rep,8,0.27,731545,Strong Republican
AK,2020-05-06,2,370,8,rep,8,0.27,731545,Strong Republican
AK,2020-05-07,2,373,8,rep,11,0.81,731545,Strong Republican
AK,2020-05-07,2,373,8,rep,11,0.81,731545,Strong Republican
AK,2020-05-08,2,376,8,rep,14,0.8,731545,Strong Republican
AK,2020-05-08,2,376,8,rep,14,0.8,731545,Strong Republican
AK,2020-05-09,2,377,8,rep,15,0.27,731545,Strong Republican
AK,2020-05-09,2,377,8,rep,15,0.27,731545,Strong Republican
AK,2020-05-10,2,378,8,rep,16,0.27,731545,Strong Republican
AK,2020-05-10,2,378,8,rep,16,0.27,731545,Strong Republican
AK,2020-05-11,2,380,8,rep,18,0.53,731545,Strong Republican
AK,2020-05-11,2,380,8,rep,18,0.53,731545,Strong Republican
AK,2020-05-12,2,383,8,rep,21,0.79,731545,Strong Republican
AK,2020-05-12,2,383,8,rep,21,0.79,731545,Strong Republican
AK,2020-05-13,2,383,8,rep,21,0,731545,Strong Republican
AK,2020-05-13,2,383,8,rep,21,0,731545,Strong Republican
AK,2020-05-14,2,387,8,rep,25,1.04,731545,Strong Republican
AK,2020-05-14,2,387,8,rep,25,1.04,731545,Strong Republican
AK,2020-05-15,2,388,8,rep,26,0.26,731545,Strong Republican
AK,2020-05-15,2,388,8,rep,26,0.26,731545,Strong Republican
AK,2020-05-16,2,392,8,rep,30,1.03,731545,Strong Republican
AK,2020-05-16,2,392,8,rep,30,1.03,731545,Strong Republican
AK,2020-05-17,2,396,8,rep,34,1.02,731545,Strong Republican
AK,2020-05-17,2,396,8,rep,34,1.02,731545,Strong Republican
AK,2020-05-18,2,399,8,rep,37,0.76,731545,Strong Republican
AK,2020-05-18,2,399,8,rep,37,0.76,731545,Strong Republican
AK,2020-05-19,2,399,8,rep,37,0,731545,Strong Republican
AK,2020-05-19,2,399,8,rep,37,0,731545,Strong Republican
AK,2020-05-20,2,402,8,rep,40,0.75,731545,Strong Republican
AK,2020-05-20,2,402,8,rep,40,0.75,731545,Strong Republican
AK,2020-05-21,2,402,8,rep,40,0,731545,Strong Republican
AK,2020-05-21,2,402,8,rep,40,0,731545,Strong Republican
AK,2020-05-22,2,404,8,rep,42,0.5,731545,Strong Republican
AK,2020-05-22,2,404,8,rep,42,0.5,731545,Strong Republican
AK,2020-05-23,2,409,8,rep,47,1.24,731545,Strong Republican
AK,2020-05-23,2,409,8,rep,47,1.24,731545,Strong Republican
AK,2020-05-24,2,409,8,rep,47,0,731545,Strong Republican
AK,2020-05-24,2,409,8,rep,47,0,731545,Strong Republican
AK,2020-05-25,2,412,8,rep,50,0.73,731545,Strong Republican
AK,2020-05-25,2,412,8,rep,50,0.73,731545,Strong Republican
AK,2020-05-26,2,416,8,rep,54,0.97,731545,Strong Republican
AK,2020-05-26,2,416,8,rep,54,0.97,731545,Strong Republican
AK,2020-05-27,2,417,8,rep,55,0.24,731545,Strong Republican
AK,2020-05-27,2,417,8,rep,55,0.24,731545,Strong Republican
AK,2020-05-28,2,430,8,rep,68,3.12,731545,Strong Republican
AK,2020-05-28,2,430,8,rep,68,3.12,731545,Strong Republican
AK,2020-05-29,2,436,8,rep,74,1.4,731545,Strong Republican
AK,2020-05-29,2,436,8,rep,74,1.4,731545,Strong Republican
AK,2020-05-30,2,441,8,rep,79,1.15,731545,Strong Republican
AK,2020-05-30,2,441,8,rep,79,1.15,731545,Strong Republican
AK,2020-05-31,2,469,8,rep,107,6.35,731545,Strong Republican
AK,2020-05-31,2,469,8,rep,107,6.35,731545,Strong Republican
AK,2020-06-01,2,476,8,rep,114,1.49,731545,Strong Republican
AK,2020-06-01,2,476,8,rep,114,1.49,731545,Strong Republican
AK,2020-06-02,2,497,8,rep,135,4.41,731545,Strong Republican
AK,2020-06-02,2,497,8,rep,135,4.41,731545,Strong Republican
AK,2020-07-11,2,1656,15,rep,1294,4.88,731545,Strong Republican
AK,2020-07-11,2,1656,15,rep,1294,4.88,731545,Strong Republican
AK,2020-07-12,2,1772,15,rep,1410,7,731545,Strong Republican
AK,2020-07-12,2,1772,15,rep,1410,7,731545,Strong Republican
AK,2020-07-13,2,1843,15,rep,1481,4.01,731545,Strong Republican
AK,2020-07-13,2,1843,15,rep,1481,4.01,731545,Strong Republican
AK,2020-07-14,2,1897,15,rep,1535,2.93,731545,Strong Republican
AK,2020-07-14,2,1897,15,rep,1535,2.93,731545,Strong Republican
AK,2020-07-15,2,1958,15,rep,1596,3.22,731545,Strong Republican
AK,2020-07-15,2,1958,15,rep,1596,3.22,731545,Strong Republican
AK,2020-07-16,2,2034,15,rep,1672,3.88,731545,Strong Republican
AK,2020-07-16,2,2034,15,rep,1672,3.88,731545,Strong Republican
AK,2020-07-17,2,2083,15,rep,1721,2.41,731545,Strong Republican
AK,2020-07-17,2,2083,15,rep,1721,2.41,731545,Strong Republican
AK,2020-07-18,2,2157,16,rep,1795,3.55,731545,Strong Republican
AK,2020-07-18,2,2157,16,rep,1795,3.55,731545,Strong Republican
AK,2020-06-09,2,620,9,rep,258,2.14,731545,Strong Republican
AK,2020-06-09,2,620,9,rep,258,2.14,731545,Strong Republican
AK,2020-05-03,2,366,7,rep,4,0.83,731545,Strong Republican
AK,2020-05-03,2,366,7,rep,4,0.83,731545,Strong Republican
AK,2020-05-04,2,368,7,rep,6,0.55,731545,Strong Republican
AK,2020-05-04,2,368,7,rep,6,0.55,731545,Strong Republican
AK,2020-06-12,2,688,10,rep,326,3.3,731545,Strong Republican
AK,2020-06-12,2,688,10,rep,326,3.3,731545,Strong Republican
AK,2020-06-13,2,722,10,rep,360,4.94,731545,Strong Republican
AK,2020-06-13,2,722,10,rep,360,4.94,731545,Strong Republican
AK,2020-06-14,2,734,10,rep,372,1.66,731545,Strong Republican
AK,2020-06-14,2,734,10,rep,372,1.66,731545,Strong Republican
AK,2020-06-15,2,738,10,rep,376,0.54,731545,Strong Republican
AK,2020-06-15,2,738,10,rep,376,0.54,731545,Strong Republican
AK,2020-06-16,2,751,10,rep,389,1.76,731545,Strong Republican
AK,2020-06-16,2,751,10,rep,389,1.76,731545,Strong Republican
AK,2020-06-17,2,776,10,rep,414,3.33,731545,Strong Republican
AK,2020-06-17,2,776,10,rep,414,3.33,731545,Strong Republican
AK,2020-06-18,2,795,10,rep,433,2.45,731545,Strong Republican
AK,2020-06-18,2,795,10,rep,433,2.45,731545,Strong Republican
AK,2020-06-19,2,821,10,rep,459,3.27,731545,Strong Republican
AK,2020-06-19,2,821,10,rep,459,3.27,731545,Strong Republican
AK,2020-06-20,2,845,10,rep,483,2.92,731545,Strong Republican
AK,2020-06-20,2,845,10,rep,483,2.92,731545,Strong Republican
AK,2020-06-21,2,859,10,rep,497,1.66,731545,Strong Republican
AK,2020-06-21,2,859,10,rep,497,1.66,731545,Strong Republican
AK,2020-06-22,2,869,10,rep,507,1.16,731545,Strong Republican
AK,2020-06-22,2,869,10,rep,507,1.16,731545,Strong Republican
AK,2020-06-23,2,905,10,rep,543,4.14,731545,Strong Republican
AK,2020-06-23,2,905,10,rep,543,4.14,731545,Strong Republican
AK,2020-06-24,2,926,10,rep,564,2.32,731545,Strong Republican
AK,2020-06-24,2,926,10,rep,564,2.32,731545,Strong Republican
AK,2020-06-25,2,971,10,rep,609,4.86,731545,Strong Republican
AK,2020-06-25,2,971,10,rep,609,4.86,731545,Strong Republican
AK,2020-06-26,2,1001,12,rep,639,3.09,731545,Strong Republican
AK,2020-06-26,2,1001,12,rep,639,3.09,731545,Strong Republican
AK,2020-06-27,2,1027,12,rep,665,2.6,731545,Strong Republican
AK,2020-06-27,2,1027,12,rep,665,2.6,731545,Strong Republican
AK,2020-06-28,2,1060,12,rep,698,3.21,731545,Strong Republican
AK,2020-06-28,2,1060,12,rep,698,3.21,731545,Strong Republican
AK,2020-06-29,2,1085,12,rep,723,2.36,731545,Strong Republican
AK,2020-06-29,2,1085,12,rep,723,2.36,731545,Strong Republican
AK,2020-06-30,2,1132,12,rep,770,4.33,731545,Strong Republican
AK,2020-06-30,2,1132,12,rep,770,4.33,731545,Strong Republican
AK,2020-07-01,2,1174,12,rep,812,3.71,731545,Strong Republican
AK,2020-07-01,2,1174,12,rep,812,3.71,731545,Strong Republican
AK,2020-07-02,2,1224,12,rep,862,4.26,731545,Strong Republican
AK,2020-07-02,2,1224,12,rep,862,4.26,731545,Strong Republican
AK,2020-07-03,2,1284,13,rep,922,4.9,731545,Strong Republican
AK,2020-07-03,2,1284,13,rep,922,4.9,731545,Strong Republican
AK,2020-07-04,2,1339,14,rep,977,4.28,731545,Strong Republican
AK,2020-07-04,2,1339,14,rep,977,4.28,731545,Strong Republican
AK,2020-07-05,2,1371,14,rep,1009,2.39,731545,Strong Republican
AK,2020-07-05,2,1371,14,rep,1009,2.39,731545,Strong Republican
AK,2020-07-06,2,1401,14,rep,1039,2.19,731545,Strong Republican
AK,2020-07-06,2,1401,14,rep,1039,2.19,731545,Strong Republican
AK,2020-07-07,2,1423,15,rep,1061,1.57,731545,Strong Republican
AK,2020-07-07,2,1423,15,rep,1061,1.57,731545,Strong Republican
AK,2020-07-08,2,1472,15,rep,1110,3.44,731545,Strong Republican
AK,2020-07-08,2,1472,15,rep,1110,3.44,731545,Strong Republican
AK,2020-07-09,2,1521,15,rep,1159,3.33,731545,Strong Republican
AK,2020-07-09,2,1521,15,rep,1159,3.33,731545,Strong Republican
AK,2020-07-10,2,1579,15,rep,1217,3.81,731545,Strong Republican
AK,2020-07-10,2,1579,15,rep,1217,3.81,731545,Strong Republican
AK,2020-06-10,2,642,9,rep,280,3.55,731545,Strong Republican
AK,2020-06-10,2,642,9,rep,280,3.55,731545,Strong Republican
AK,2020-06-11,2,666,9,rep,304,3.74,731545,Strong Republican
AK,2020-06-11,2,666,9,rep,304,3.74,731545,Strong Republican
AL,2020-06-04,1,19072,653,rep,11778,1.17,4903185,Strong Republican
AL,2020-06-08,1,20925,718,rep,13631,2.07,4903185,Strong Republican
AL,2020-06-09,1,21422,729,rep,14128,2.38,4903185,Strong Republican
AL,2020-06-05,1,19387,676,rep,12093,1.65,4903185,Strong Republican
AL,2020-06-07,1,20500,692,rep,13206,2.28,4903185,Strong Republican
AL,2020-06-12,1,23710,769,rep,16416,3.79,4903185,Strong Republican
AL,2020-06-13,1,24601,773,rep,17307,3.76,4903185,Strong Republican
AL,2020-06-10,1,21989,744,rep,14695,2.65,4903185,Strong Republican
AL,2020-06-11,1,22845,755,rep,15551,3.89,4903185,Strong Republican
AL,2020-06-14,1,25615,773,rep,18321,4.12,4903185,Strong Republican
AL,2020-06-15,1,26272,774,rep,18978,2.56,4903185,Strong Republican
AL,2020-06-16,1,26912,785,rep,19618,2.44,4903185,Strong Republican
AL,2020-06-17,1,27312,790,rep,20018,1.49,4903185,Strong Republican
AL,2020-06-18,1,28206,810,rep,20912,3.27,4903185,Strong Republican
AL,2020-06-19,1,29002,822,rep,21708,2.82,4903185,Strong Republican
AL,2020-06-20,1,29549,838,rep,22255,1.89,4903185,Strong Republican
AL,2020-06-21,1,30021,839,rep,22727,1.6,4903185,Strong Republican
AL,2020-06-22,1,30454,841,rep,23160,1.44,4903185,Strong Republican
AL,2020-06-23,1,31097,864,rep,23803,2.11,4903185,Strong Republican
AL,2020-06-24,1,32064,891,rep,24770,3.11,4903185,Strong Republican
AL,2020-06-25,1,33206,896,rep,25912,3.56,4903185,Strong Republican
AL,2020-06-26,1,34183,907,rep,26889,2.94,4903185,Strong Republican
AL,2020-06-27,1,35083,919,rep,27789,2.63,4903185,Strong Republican
AL,2020-06-28,1,35441,919,rep,28147,1.02,4903185,Strong Republican
AL,2020-06-29,1,37175,929,rep,29881,4.89,4903185,Strong Republican
AL,2020-06-30,1,38045,950,rep,30751,2.34,4903185,Strong Republican
AL,2020-07-01,1,38962,972,rep,31668,2.41,4903185,Strong Republican
AL,2020-07-02,1,40111,985,rep,32817,2.95,4903185,Strong Republican
AL,2020-07-03,1,41865,1006,rep,34571,4.37,4903185,Strong Republican
AL,2020-07-04,1,42862,1007,rep,35568,2.38,4903185,Strong Republican
AL,2020-07-05,1,43953,1007,rep,36659,2.55,4903185,Strong Republican
AL,2020-07-06,1,44878,1007,rep,37584,2.1,4903185,Strong Republican
AL,2020-07-07,1,45785,1033,rep,38491,2.02,4903185,Strong Republican
AL,2020-07-08,1,46962,1058,rep,39668,2.57,4903185,Strong Republican
AL,2020-07-09,1,49174,1068,rep,41880,4.71,4903185,Strong Republican
AL,2020-07-10,1,50508,1104,rep,43214,2.71,4903185,Strong Republican
AL,2020-07-11,1,51947,1114,rep,44653,2.85,4903185,Strong Republican
AL,2020-07-12,1,53587,1121,rep,46293,3.16,4903185,Strong Republican
AL,2020-07-13,1,55545,1124,rep,48251,3.65,4903185,Strong Republican
AL,2020-07-14,1,57255,1164,rep,49961,3.08,4903185,Strong Republican
AL,2020-06-06,1,20043,689,rep,12749,3.38,4903185,Strong Republican
AL,2020-05-10,1,9889,393,rep,2595,2.29,4903185,Strong Republican
AL,2020-07-15,1,59067,1211,rep,51773,3.16,4903185,Strong Republican
AL,2020-07-16,1,61088,1230,rep,53794,3.42,4903185,Strong Republican
AL,2020-07-17,1,63091,1265,rep,55797,3.28,4903185,Strong Republican
AL,2020-07-18,1,65234,1286,rep,57940,3.4,4903185,Strong Republican
AL,2020-05-01,1,7294,289,rep,0,0,4903185,Strong Republican
AL,2020-05-02,1,7611,288,rep,317,4.35,4903185,Strong Republican
AL,2020-05-03,1,7888,290,rep,594,3.64,4903185,Strong Republican
AL,2020-05-05,1,8437,315,rep,1143,4.01,4903185,Strong Republican
AL,2020-05-06,1,8691,343,rep,1397,3.01,4903185,Strong Republican
AL,2020-05-07,1,9046,369,rep,1752,4.08,4903185,Strong Republican
AL,2020-05-08,1,9385,383,rep,2091,3.75,4903185,Strong Republican
AL,2020-05-09,1,9668,390,rep,2374,3.02,4903185,Strong Republican
AL,2020-05-23,1,14149,549,rep,6855,3.5,4903185,Strong Republican
AL,2020-05-11,1,10164,403,rep,2870,2.78,4903185,Strong Republican
AL,2020-05-12,1,10464,435,rep,3170,2.95,4903185,Strong Republican
AL,2020-05-13,1,10700,450,rep,3406,2.26,4903185,Strong Republican
AL,2020-05-14,1,11101,473,rep,3807,3.75,4903185,Strong Republican
AL,2020-05-15,1,11373,483,rep,4079,2.45,4903185,Strong Republican
AL,2020-05-16,1,11674,485,rep,4380,2.65,4903185,Strong Republican
AL,2020-05-17,1,11771,488,rep,4477,0.83,4903185,Strong Republican
AL,2020-05-18,1,12086,489,rep,4792,2.68,4903185,Strong Republican
AL,2020-05-19,1,12376,504,rep,5082,2.4,4903185,Strong Republican
AL,2020-05-20,1,13052,522,rep,5758,5.46,4903185,Strong Republican
AL,2020-05-21,1,13414,529,rep,6120,2.77,4903185,Strong Republican
AL,2020-05-22,1,13670,541,rep,6376,1.91,4903185,Strong Republican
AL,2020-05-27,1,16032,583,rep,8738,2.44,4903185,Strong Republican
AL,2020-05-24,1,14478,551,rep,7184,2.33,4903185,Strong Republican
AL,2020-05-25,1,14986,566,rep,7692,3.51,4903185,Strong Republican
AL,2020-05-26,1,15650,580,rep,8356,4.43,4903185,Strong Republican
AL,2020-05-31,1,17952,630,rep,10658,3.42,4903185,Strong Republican
AL,2020-05-28,1,16530,591,rep,9236,3.11,4903185,Strong Republican
AL,2020-05-29,1,17031,610,rep,9737,3.03,4903185,Strong Republican
AL,2020-05-30,1,17359,618,rep,10065,1.93,4903185,Strong Republican
AL,2020-06-01,1,18534,646,rep,11240,3.24,4903185,Strong Republican
AL,2020-06-02,1,18771,653,rep,11477,1.28,4903185,Strong Republican
AL,2020-06-03,1,18851,653,rep,11557,0.43,4903185,Strong Republican
AL,2020-05-04,1,8112,298,rep,818,2.84,4903185,Strong Republican
AR,2020-05-04,5,3469,80,rep,159,1.11,3017804,
AR,2020-05-05,5,3525,83,rep,215,1.61,3017804,
AR,2020-05-01,5,3310,64,rep,0,0,3017804,
AR,2020-05-02,5,3372,72,rep,62,1.87,3017804,
AR,2020-05-03,5,3431,76,rep,121,1.75,3017804,
AR,2020-06-13,5,12095,177,rep,8785,4.75,3017804,
AR,2020-06-14,5,12501,179,rep,9191,3.36,3017804,
AR,2020-05-06,5,3611,87,rep,301,2.44,3017804,
AR,2020-05-07,5,3694,88,rep,384,2.3,3017804,
AR,2020-05-08,5,3747,88,rep,437,1.43,3017804,
AR,2020-05-09,5,3747,88,rep,437,0,3017804,
AR,2020-05-10,5,4012,91,rep,702,7.07,3017804,
AR,2020-05-11,5,4043,94,rep,733,0.77,3017804,
AR,2020-05-12,5,4164,95,rep,854,2.99,3017804,
AR,2020-05-13,5,4236,97,rep,926,1.73,3017804,
AR,2020-05-14,5,4366,98,rep,1056,3.07,3017804,
AR,2020-05-15,5,4463,98,rep,1153,2.22,3017804,
AR,2020-05-16,5,4578,98,rep,1268,2.58,3017804,
AR,2020-05-17,5,4759,98,rep,1449,3.95,3017804,
AR,2020-05-18,5,4813,100,rep,1503,1.13,3017804,
AR,2020-05-19,5,4923,102,rep,1613,2.29,3017804,
AR,2020-05-20,5,5003,107,rep,1693,1.63,3017804,
AR,2020-05-21,5,5458,110,rep,2148,9.09,3017804,
AR,2020-05-22,5,5612,113,rep,2302,2.82,3017804,
AR,2020-05-23,5,5775,115,rep,2465,2.9,3017804,
AR,2020-05-24,5,5922,116,rep,2612,2.55,3017804,
AR,2020-05-25,5,6029,117,rep,2719,1.81,3017804,
AR,2020-05-26,5,6180,119,rep,2870,2.5,3017804,
AR,2020-05-27,5,6277,120,rep,2967,1.57,3017804,
AR,2020-05-28,5,6538,125,rep,3228,4.16,3017804,
AR,2020-05-29,5,6777,132,rep,3467,3.66,3017804,
AR,2020-05-30,5,7013,133,rep,3703,3.48,3017804,
AR,2020-05-31,5,7253,133,rep,3943,3.42,3017804,
AR,2020-06-01,5,7443,133,rep,4133,2.62,3017804,
AR,2020-06-02,5,7818,136,rep,4508,5.04,3017804,
AR,2020-06-03,5,8067,142,rep,4757,3.18,3017804,
AR,2020-06-04,5,8425,151,rep,5115,4.44,3017804,
AR,2020-06-05,5,8651,152,rep,5341,2.68,3017804,
AR,2020-06-06,5,9101,154,rep,5791,5.2,3017804,
AR,2020-06-07,5,9426,154,rep,6116,3.57,3017804,
AR,2020-06-08,5,9740,155,rep,6430,3.33,3017804,
AR,2020-06-09,5,10080,161,rep,6770,3.49,3017804,
AR,2020-06-10,5,10368,165,rep,7058,2.86,3017804,
AR,2020-06-11,5,10816,171,rep,7506,4.32,3017804,
AR,2020-06-12,5,11547,176,rep,8237,6.76,3017804,
AR,2020-06-15,5,12917,182,rep,9607,3.33,3017804,
AR,2020-06-16,5,13191,188,rep,9881,2.12,3017804,
AR,2020-06-17,5,13606,197,rep,10296,3.15,3017804,
AR,2020-06-18,5,13928,208,rep,10618,2.37,3017804,
AR,2020-06-19,5,14631,214,rep,11321,5.05,3017804,
AR,2020-06-20,5,15142,224,rep,11832,3.49,3017804,
AR,2020-06-21,5,15561,225,rep,12251,2.77,3017804,
AR,2020-06-22,5,16083,227,rep,12773,3.35,3017804,
AR,2020-06-23,5,16678,237,rep,13368,3.7,3017804,
AR,2020-06-24,5,17375,240,rep,14065,4.18,3017804,
AR,2020-06-25,5,18062,240,rep,14752,3.95,3017804,
AR,2020-06-26,5,18740,249,rep,15430,3.75,3017804,
AR,2020-06-27,5,19310,259,rep,16000,3.04,3017804,
AR,2020-06-28,5,19818,264,rep,16508,2.63,3017804,
AR,2020-06-29,5,20257,265,rep,16947,2.22,3017804,
AR,2020-06-30,5,20777,270,rep,17467,2.57,3017804,
AR,2020-07-01,5,21197,277,rep,17887,2.02,3017804,
AR,2020-07-02,5,22075,279,rep,18765,4.14,3017804,
AR,2020-07-03,5,22622,281,rep,19312,2.48,3017804,
AR,2020-07-04,5,23209,286,rep,19899,2.59,3017804,
AR,2020-07-05,5,23814,287,rep,20504,2.61,3017804,
AR,2020-07-06,5,24253,292,rep,20943,1.84,3017804,
AR,2020-07-07,5,24512,301,rep,21202,1.07,3017804,
AR,2020-07-08,5,25246,305,rep,21936,2.99,3017804,
AR,2020-07-09,5,26052,309,rep,22742,3.19,3017804,
AR,2020-07-10,5,26803,313,rep,23493,2.88,3017804,
AR,2020-07-11,5,27864,319,rep,24554,3.96,3017804,
AR,2020-07-12,5,28367,321,rep,25057,1.81,3017804,
AR,2020-07-13,5,28939,323,rep,25629,2.02,3017804,
AR,2020-07-14,5,29733,331,rep,26423,2.74,3017804,
AR,2020-07-15,5,30297,335,rep,26987,1.9,3017804,
AR,2020-07-16,5,31114,341,rep,27804,2.7,3017804,
AR,2020-07-17,5,31762,353,rep,28452,2.08,3017804,
AR,2020-07-18,5,32533,357,rep,29223,2.43,3017804,
AZ,2020-05-01,4,7962,330,rep,0,0,7278717,Competitive
AZ,2020-06-07,4,26924,1048,rep,18962,5.51,7278717,Competitive
AZ,2020-06-08,4,27761,1052,rep,19799,3.11,7278717,Competitive
AZ,2020-05-02,4,8364,353,rep,402,5.05,7278717,Competitive
AZ,2020-05-03,4,8640,362,rep,678,3.3,7278717,Competitive
AZ,2020-05-04,4,8919,362,rep,957,3.23,7278717,Competitive
AZ,2020-06-09,4,28396,1074,rep,20434,2.29,7278717,Competitive
AZ,2020-05-06,4,9707,426,rep,1745,4.32,7278717,Competitive
AZ,2020-05-07,4,9945,450,rep,1983,2.45,7278717,Competitive
AZ,2020-05-08,4,10526,517,rep,2564,5.84,7278717,Competitive
AZ,2020-05-05,4,9305,395,rep,1343,4.33,7278717,Competitive
AZ,2020-05-09,4,10960,532,rep,2998,4.12,7278717,Competitive
AZ,2020-05-10,4,11119,536,rep,3157,1.45,7278717,Competitive
AZ,2020-05-11,4,11380,542,rep,3418,2.35,7278717,Competitive
AZ,2020-05-12,4,11736,562,rep,3774,3.13,7278717,Competitive
AZ,2020-05-13,4,12176,594,rep,4214,3.75,7278717,Competitive
AZ,2020-05-14,4,12674,624,rep,4712,4.09,7278717,Competitive
AZ,2020-05-15,4,13169,651,rep,5207,3.91,7278717,Competitive
AZ,2020-05-16,4,13631,679,rep,5669,3.51,7278717,Competitive
AZ,2020-05-17,4,13937,680,rep,5975,2.24,7278717,Competitive
AZ,2020-05-18,4,14170,686,rep,6208,1.67,7278717,Competitive
AZ,2020-05-19,4,14566,704,rep,6604,2.79,7278717,Competitive
AZ,2020-05-20,4,14897,747,rep,6935,2.27,7278717,Competitive
AZ,2020-05-21,4,15315,763,rep,7353,2.81,7278717,Competitive
AZ,2020-05-22,4,15608,775,rep,7646,1.91,7278717,Competitive
AZ,2020-05-23,4,16040,799,rep,8078,2.77,7278717,Competitive
AZ,2020-05-24,4,16339,800,rep,8377,1.86,7278717,Competitive
AZ,2020-05-25,4,16561,806,rep,8599,1.36,7278717,Competitive
AZ,2020-05-26,4,16783,807,rep,8821,1.34,7278717,Competitive
AZ,2020-05-27,4,17262,831,rep,9300,2.85,7278717,Competitive
AZ,2020-05-28,4,17763,857,rep,9801,2.9,7278717,Competitive
AZ,2020-05-29,4,18465,885,rep,10503,3.95,7278717,Competitive
AZ,2020-05-30,4,19255,903,rep,11293,4.28,7278717,Competitive
AZ,2020-05-31,4,19936,906,rep,11974,3.54,7278717,Competitive
AZ,2020-06-01,4,20123,918,rep,12161,0.94,7278717,Competitive
AZ,2020-06-02,4,21250,943,rep,13288,5.6,7278717,Competitive
AZ,2020-06-03,4,22245,983,rep,14283,4.68,7278717,Competitive
AZ,2020-06-04,4,22818,1000,rep,14856,2.58,7278717,Competitive
AZ,2020-06-05,4,24369,1016,rep,16407,6.8,7278717,Competitive
AZ,2020-06-06,4,25517,1046,rep,17555,4.71,7278717,Competitive
AZ,2020-07-16,4,134730,2506,rep,126768,2.53,7278717,Competitive
AZ,2020-07-17,4,138575,2597,rep,130613,2.85,7278717,Competitive
AZ,2020-07-18,4,141333,2733,rep,133371,1.99,7278717,Competitive
AZ,2020-06-22,4,54767,1354,rep,46805,3.99,7278717,Competitive
AZ,2020-06-10,4,29981,1100,rep,22019,5.58,7278717,Competitive
AZ,2020-06-11,4,31525,1130,rep,23563,5.15,7278717,Competitive
AZ,2020-06-12,4,33167,1157,rep,25205,5.21,7278717,Competitive
AZ,2020-06-13,4,34773,1190,rep,26811,4.84,7278717,Competitive
AZ,2020-06-14,4,35953,1194,rep,27991,3.39,7278717,Competitive
AZ,2020-06-15,4,37005,1204,rep,29043,2.93,7278717,Competitive
AZ,2020-06-16,4,39298,1228,rep,31336,6.2,7278717,Competitive
AZ,2020-06-17,4,41159,1252,rep,33197,4.74,7278717,Competitive
AZ,2020-06-18,4,43731,1287,rep,35769,6.25,7278717,Competitive
AZ,2020-06-19,4,46914,1322,rep,38952,7.28,7278717,Competitive
AZ,2020-06-20,4,50198,1347,rep,42236,7,7278717,Competitive
AZ,2020-06-21,4,52666,1350,rep,44704,4.92,7278717,Competitive
AZ,2020-07-05,4,98126,1829,rep,90164,3.71,7278717,Competitive
AZ,2020-06-23,4,58397,1398,rep,50435,6.63,7278717,Competitive
AZ,2020-06-24,4,60207,1467,rep,52245,3.1,7278717,Competitive
AZ,2020-06-25,4,63297,1495,rep,55335,5.13,7278717,Competitive
AZ,2020-06-26,4,66676,1537,rep,58714,5.34,7278717,Competitive
AZ,2020-06-27,4,70152,1581,rep,62190,5.21,7278717,Competitive
AZ,2020-06-28,4,73961,1594,rep,65999,5.43,7278717,Competitive
AZ,2020-06-29,4,74602,1598,rep,66640,0.87,7278717,Competitive
AZ,2020-06-30,4,79399,1645,rep,71437,6.43,7278717,Competitive
AZ,2020-07-01,4,84152,1726,rep,76190,5.99,7278717,Competitive
AZ,2020-07-02,4,87495,1766,rep,79533,3.97,7278717,Competitive
AZ,2020-07-03,4,91894,1802,rep,83932,5.03,7278717,Competitive
AZ,2020-07-04,4,94616,1821,rep,86654,2.96,7278717,Competitive
AZ,2020-07-09,4,112783,2047,rep,104821,3.75,7278717,Competitive
AZ,2020-07-06,4,101542,1832,rep,93580,3.48,7278717,Competitive
AZ,2020-07-07,4,105159,1933,rep,97197,3.56,7278717,Competitive
AZ,2020-07-08,4,108710,1973,rep,100748,3.38,7278717,Competitive
AZ,2020-07-13,4,123917,2250,rep,115955,1.17,7278717,Competitive
AZ,2020-07-10,4,116947,2093,rep,108985,3.69,7278717,Competitive
AZ,2020-07-11,4,119991,2158,rep,112029,2.6,7278717,Competitive
